user_id,product_id,action,category,age,product_name,price,sale
54,47,addcart,tam-op-tuong,55+,Smartphone Xiaomi,7000000,29
86,33,view,thiet-bi-ve-sinh,3-17,Máy tính xách tay Dell,20000000,56
1,60,purchased,tam-op-tuong,3-17,Smartphone Xiaomi,7000000,30
7,73,view,xe-dien,3-17,Smartphone Xiaomi,7000000,31
38,91,addcart,may-loc-nuoc,3-17,Máy ảnh Canon EOS,25000000,41
27,43,view,xe-dien,18-35,Máy ảnh Canon EOS,25000000,3
75,48,addcart,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,41
46,62,view,tam-op-tuong,55+,Lò vi sóng Panasonic,5000000,55
59,12,addcart,xe-dien,36-55,Loa bluetooth JBL,3000000,24
100,1,view,xe-dien,18-35,Máy lọc không khí Sharp,6000000,10
94,33,view,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,1
24,5,purchased,tam-op-tuong,3-17,Tủ lạnh Samsung 300L,10000000,20
2,71,purchased,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,9
88,96,purchased,tam-op-tuong,55+,Smartphone Xiaomi,7000000,1
88,39,purchased,tam-op-tuong,18-35,Tủ lạnh Samsung 300L,10000000,11
47,13,purchased,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,13
66,33,addcart,may-loc-nuoc,18-35,Máy giặt Electrolux 9kg,8000000,56
57,94,view,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,36
44,38,view,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,6
3,82,view,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,0
1,35,purchased,xe-dien,36-55,Máy lọc không khí Sharp,6000000,42
76,76,view,may-loc-nuoc,36-55,Điều hòa Daikin 12000 BTU,12000000,33
94,49,addcart,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,46
10,1,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,19
55,81,view,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,25
73,35,purchased,thiet-bi-ve-sinh,18-35,Máy tính xách tay Dell,20000000,33
92,80,purchased,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,25
45,92,purchased,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,10
78,51,view,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,46
2,8,purchased,tam-op-tuong,36-55,Loa bluetooth JBL,3000000,46
28,6,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,42
4,22,view,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,50
63,40,addcart,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,43
65,65,view,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,37
70,43,addcart,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,38
51,23,purchased,xe-dien,3-17,Tivi LG 55 inch,15000000,15
57,93,purchased,xe-dien,36-55,Lò vi sóng Panasonic,5000000,37
73,14,purchased,xe-dien,55+,Smartphone Xiaomi,7000000,12
9,64,purchased,xe-dien,36-55,Máy lọc không khí Sharp,6000000,49
20,57,view,thiet-bi-ve-sinh,18-35,Tủ lạnh Samsung 300L,10000000,11
61,27,view,thiet-bi-ve-sinh,36-55,Máy giặt Electrolux 9kg,8000000,51
75,53,addcart,may-loc-nuoc,18-35,Máy ảnh Canon EOS,25000000,21
60,23,view,xe-dien,55+,Máy giặt Electrolux 9kg,8000000,36
50,26,addcart,may-loc-nuoc,18-35,Máy lọc không khí Sharp,6000000,26
2,78,addcart,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,5
29,2,addcart,tam-op-tuong,3-17,Tủ lạnh Samsung 300L,10000000,28
25,44,view,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,56
14,76,addcart,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,57
35,46,purchased,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,17
43,9,view,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,33
26,71,purchased,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,55
83,94,view,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,0
36,30,view,xe-dien,55+,Máy tính xách tay Dell,20000000,31
21,53,addcart,tam-op-tuong,18-35,Máy tính xách tay Dell,20000000,19
24,41,purchased,xe-dien,36-55,Lò vi sóng Panasonic,5000000,12
81,94,view,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,12
85,44,addcart,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,18
6,73,addcart,xe-dien,36-55,Máy ảnh Canon EOS,25000000,13
50,58,view,tam-op-tuong,36-55,Máy ảnh Canon EOS,25000000,33
73,79,view,thiet-bi-ve-sinh,18-35,Loa bluetooth JBL,3000000,56
5,56,addcart,tam-op-tuong,18-35,Điều hòa Daikin 12000 BTU,12000000,11
20,3,addcart,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,26
20,32,purchased,tam-op-tuong,36-55,Loa bluetooth JBL,3000000,42
71,71,view,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,29
31,83,addcart,xe-dien,18-35,Lò vi sóng Panasonic,5000000,50
40,76,purchased,may-loc-nuoc,36-55,Tivi LG 55 inch,15000000,48
92,83,view,tam-op-tuong,55+,Lò vi sóng Panasonic,5000000,38
40,18,addcart,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,6
56,76,addcart,xe-dien,55+,Máy tính xách tay Dell,20000000,56
48,94,purchased,may-loc-nuoc,55+,Điều hòa Daikin 12000 BTU,12000000,58
22,7,purchased,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,5
45,30,addcart,xe-dien,3-17,Smartphone Xiaomi,7000000,38
43,47,addcart,xe-dien,18-35,Loa bluetooth JBL,3000000,11
99,92,purchased,may-loc-nuoc,55+,Loa bluetooth JBL,3000000,14
1,64,view,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,30
40,20,view,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,38
30,33,purchased,may-loc-nuoc,18-35,Lò vi sóng Panasonic,5000000,6
87,49,purchased,thiet-bi-ve-sinh,18-35,Tivi LG 55 inch,15000000,56
66,96,purchased,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,51
100,17,addcart,tam-op-tuong,18-35,Tủ lạnh Samsung 300L,10000000,17
74,25,view,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,28
61,96,purchased,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,5
88,14,view,thiet-bi-ve-sinh,55+,Loa bluetooth JBL,3000000,14
2,37,view,may-loc-nuoc,55+,Máy giặt Electrolux 9kg,8000000,40
85,25,view,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,36
26,11,purchased,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,2
90,30,view,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,40
4,39,view,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,51
44,35,addcart,tam-op-tuong,36-55,Lò vi sóng Panasonic,5000000,14
44,96,view,thiet-bi-ve-sinh,55+,Smartphone Xiaomi,7000000,11
27,91,addcart,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,31
79,47,purchased,xe-dien,3-17,Máy tính xách tay Dell,20000000,30
64,54,purchased,xe-dien,3-17,Máy lọc không khí Sharp,6000000,56
47,31,view,thiet-bi-ve-sinh,18-35,Tivi LG 55 inch,15000000,2
68,85,purchased,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,12
30,54,view,thiet-bi-ve-sinh,18-35,Điều hòa Daikin 12000 BTU,12000000,48
28,5,view,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,28
71,58,view,thiet-bi-ve-sinh,36-55,Loa bluetooth JBL,3000000,53
45,65,purchased,xe-dien,55+,Loa bluetooth JBL,3000000,35
59,28,view,may-loc-nuoc,55+,Máy ảnh Canon EOS,25000000,9
10,31,view,may-loc-nuoc,36-55,Máy giặt Electrolux 9kg,8000000,27
90,35,addcart,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,26
96,90,view,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,36
49,71,view,xe-dien,18-35,Loa bluetooth JBL,3000000,20
29,61,addcart,thiet-bi-ve-sinh,55+,Smartphone Xiaomi,7000000,55
86,43,addcart,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,41
8,80,addcart,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,41
22,57,view,may-loc-nuoc,55+,Máy tính xách tay Dell,20000000,0
51,10,addcart,tam-op-tuong,55+,Loa bluetooth JBL,3000000,35
31,13,addcart,xe-dien,3-17,Máy lọc không khí Sharp,6000000,26
85,60,addcart,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,8
42,14,purchased,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,21
13,53,view,xe-dien,36-55,Máy tính xách tay Dell,20000000,12
20,79,view,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,1
11,50,view,xe-dien,3-17,Điều hòa Daikin 12000 BTU,12000000,23
12,3,purchased,may-loc-nuoc,18-35,Smartphone Xiaomi,7000000,28
95,45,view,xe-dien,18-35,Điều hòa Daikin 12000 BTU,12000000,30
58,49,view,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,32
78,34,view,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,28
53,49,purchased,may-loc-nuoc,55+,Máy ảnh Canon EOS,25000000,48
31,61,purchased,may-loc-nuoc,36-55,Smartphone Xiaomi,7000000,7
24,85,addcart,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,33
5,29,purchased,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,39
43,5,addcart,tam-op-tuong,55+,Lò vi sóng Panasonic,5000000,8
68,66,purchased,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,42
54,4,purchased,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,44
10,47,view,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,16
75,44,addcart,thiet-bi-ve-sinh,3-17,Máy ảnh Canon EOS,25000000,55
39,16,addcart,tam-op-tuong,18-35,Máy tính xách tay Dell,20000000,42
37,28,addcart,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,56
68,68,purchased,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,46
80,22,view,xe-dien,36-55,Loa bluetooth JBL,3000000,22
50,76,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,47
75,86,view,may-loc-nuoc,18-35,Máy ảnh Canon EOS,25000000,22
33,65,view,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,57
64,63,view,xe-dien,3-17,Tivi LG 55 inch,15000000,20
7,47,view,xe-dien,3-17,Loa bluetooth JBL,3000000,54
72,72,view,thiet-bi-ve-sinh,18-35,Điều hòa Daikin 12000 BTU,12000000,21
34,41,view,thiet-bi-ve-sinh,3-17,Loa bluetooth JBL,3000000,45
100,4,view,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,0
75,14,view,tam-op-tuong,18-35,Smartphone Xiaomi,7000000,22
68,89,view,tam-op-tuong,18-35,Máy tính xách tay Dell,20000000,37
96,65,view,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,53
41,60,view,thiet-bi-ve-sinh,55+,Tủ lạnh Samsung 300L,10000000,56
91,41,view,may-loc-nuoc,3-17,Máy tính xách tay Dell,20000000,8
46,43,purchased,thiet-bi-ve-sinh,55+,Máy lọc không khí Sharp,6000000,14
11,45,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,55
100,54,addcart,may-loc-nuoc,18-35,Máy giặt Electrolux 9kg,8000000,35
39,44,addcart,xe-dien,55+,Điều hòa Daikin 12000 BTU,12000000,11
57,5,purchased,tam-op-tuong,55+,Máy lọc không khí Sharp,6000000,25
5,92,purchased,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,29
89,91,view,xe-dien,3-17,Loa bluetooth JBL,3000000,42
12,86,view,thiet-bi-ve-sinh,55+,Điều hòa Daikin 12000 BTU,12000000,33
49,81,addcart,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,29
94,62,addcart,thiet-bi-ve-sinh,36-55,Tivi LG 55 inch,15000000,42
63,22,purchased,xe-dien,18-35,Lò vi sóng Panasonic,5000000,1
80,9,purchased,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,39
38,88,addcart,xe-dien,36-55,Máy tính xách tay Dell,20000000,33
64,30,view,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,19
39,65,view,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,13
20,7,addcart,tam-op-tuong,36-55,Máy tính xách tay Dell,20000000,3
65,35,view,may-loc-nuoc,36-55,Loa bluetooth JBL,3000000,20
5,85,addcart,thiet-bi-ve-sinh,36-55,Điều hòa Daikin 12000 BTU,12000000,23
42,88,purchased,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,47
35,77,view,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,25
23,7,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,23
94,16,purchased,xe-dien,36-55,Máy tính xách tay Dell,20000000,45
24,89,purchased,tam-op-tuong,55+,Tivi LG 55 inch,15000000,40
96,63,purchased,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,21
97,47,purchased,tam-op-tuong,18-35,Máy tính xách tay Dell,20000000,32
81,81,purchased,may-loc-nuoc,18-35,Máy giặt Electrolux 9kg,8000000,30
38,83,view,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,39
75,88,purchased,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,33
84,74,purchased,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,26
100,65,purchased,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,0
69,98,purchased,xe-dien,18-35,Điều hòa Daikin 12000 BTU,12000000,45
97,56,view,thiet-bi-ve-sinh,3-17,Tủ lạnh Samsung 300L,10000000,4
68,80,purchased,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,36
28,25,purchased,xe-dien,18-35,Máy lọc không khí Sharp,6000000,27
57,3,purchased,xe-dien,55+,Loa bluetooth JBL,3000000,0
95,71,view,xe-dien,3-17,Máy tính xách tay Dell,20000000,35
87,43,purchased,tam-op-tuong,36-55,Tủ lạnh Samsung 300L,10000000,46
65,69,view,may-loc-nuoc,55+,Loa bluetooth JBL,3000000,50
20,5,addcart,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,26
69,56,addcart,thiet-bi-ve-sinh,3-17,Tủ lạnh Samsung 300L,10000000,27
49,86,view,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,59
20,1,addcart,xe-dien,36-55,Máy tính xách tay Dell,20000000,5
11,45,purchased,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,19
82,34,view,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,40
40,50,view,xe-dien,3-17,Máy ảnh Canon EOS,25000000,6
62,56,view,xe-dien,36-55,Máy ảnh Canon EOS,25000000,35
17,27,view,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,20
26,51,view,tam-op-tuong,18-35,Tivi LG 55 inch,15000000,47
56,48,purchased,xe-dien,3-17,Tivi LG 55 inch,15000000,28
12,33,view,may-loc-nuoc,55+,Tivi LG 55 inch,15000000,21
43,21,addcart,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,2
9,20,purchased,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,9
69,6,addcart,xe-dien,18-35,Tủ lạnh Samsung 300L,10000000,7
63,3,addcart,thiet-bi-ve-sinh,55+,Smartphone Xiaomi,7000000,56
12,38,view,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,26
47,43,view,may-loc-nuoc,18-35,Smartphone Xiaomi,7000000,29
39,20,purchased,tam-op-tuong,55+,Điều hòa Daikin 12000 BTU,12000000,57
78,49,view,xe-dien,3-17,Lò vi sóng Panasonic,5000000,58
88,81,purchased,thiet-bi-ve-sinh,36-55,Lò vi sóng Panasonic,5000000,36
79,29,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,13
12,96,addcart,xe-dien,55+,Loa bluetooth JBL,3000000,7
40,63,addcart,tam-op-tuong,3-17,Máy ảnh Canon EOS,25000000,30
58,95,purchased,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,28
19,77,purchased,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,41
12,98,purchased,may-loc-nuoc,3-17,Lò vi sóng Panasonic,5000000,37
46,31,purchased,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,52
70,67,addcart,xe-dien,3-17,Máy ảnh Canon EOS,25000000,34
33,2,view,xe-dien,18-35,Tivi LG 55 inch,15000000,54
54,43,view,xe-dien,55+,Máy tính xách tay Dell,20000000,40
94,19,purchased,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,41
34,10,purchased,thiet-bi-ve-sinh,3-17,Máy tính xách tay Dell,20000000,35
96,52,purchased,xe-dien,3-17,Tủ lạnh Samsung 300L,10000000,31
33,61,purchased,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,27
74,66,purchased,xe-dien,3-17,Máy tính xách tay Dell,20000000,45
48,78,addcart,tam-op-tuong,18-35,Tivi LG 55 inch,15000000,23
18,67,view,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,18
84,10,addcart,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,6
98,93,view,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,7
70,66,addcart,may-loc-nuoc,3-17,Tủ lạnh Samsung 300L,10000000,31
64,58,purchased,may-loc-nuoc,55+,Máy giặt Electrolux 9kg,8000000,49
61,21,view,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,29
55,88,purchased,thiet-bi-ve-sinh,3-17,Máy lọc không khí Sharp,6000000,30
2,98,view,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,38
28,95,view,may-loc-nuoc,18-35,Máy ảnh Canon EOS,25000000,55
96,8,purchased,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,18
74,43,view,thiet-bi-ve-sinh,18-35,Tivi LG 55 inch,15000000,40
12,96,addcart,thiet-bi-ve-sinh,18-35,Máy ảnh Canon EOS,25000000,0
94,85,addcart,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,46
19,20,addcart,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,30
40,67,view,thiet-bi-ve-sinh,3-17,Smartphone Xiaomi,7000000,36
29,99,view,tam-op-tuong,18-35,Lò vi sóng Panasonic,5000000,3
29,77,view,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,57
12,89,view,may-loc-nuoc,55+,Máy ảnh Canon EOS,25000000,54
14,56,view,tam-op-tuong,55+,Loa bluetooth JBL,3000000,1
79,56,addcart,may-loc-nuoc,36-55,Tủ lạnh Samsung 300L,10000000,58
84,68,view,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,19
89,33,view,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,27
27,53,addcart,thiet-bi-ve-sinh,3-17,Máy giặt Electrolux 9kg,8000000,59
58,26,addcart,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,49
7,66,addcart,xe-dien,18-35,Loa bluetooth JBL,3000000,10
47,43,purchased,xe-dien,55+,Lò vi sóng Panasonic,5000000,51
100,77,view,tam-op-tuong,18-35,Máy giặt Electrolux 9kg,8000000,56
43,95,view,may-loc-nuoc,3-17,Lò vi sóng Panasonic,5000000,30
48,70,view,xe-dien,55+,Máy tính xách tay Dell,20000000,21
86,78,purchased,may-loc-nuoc,18-35,Tivi LG 55 inch,15000000,34
38,94,view,tam-op-tuong,36-55,Tủ lạnh Samsung 300L,10000000,21
68,66,purchased,xe-dien,3-17,Máy giặt Electrolux 9kg,8000000,6
31,78,addcart,xe-dien,36-55,Máy ảnh Canon EOS,25000000,53
2,57,addcart,xe-dien,3-17,Máy tính xách tay Dell,20000000,7
68,63,addcart,xe-dien,18-35,Tivi LG 55 inch,15000000,9
26,10,purchased,thiet-bi-ve-sinh,36-55,Tủ lạnh Samsung 300L,10000000,48
51,11,view,tam-op-tuong,55+,Tivi LG 55 inch,15000000,35
6,35,addcart,xe-dien,36-55,Máy ảnh Canon EOS,25000000,32
2,10,view,thiet-bi-ve-sinh,55+,Tivi LG 55 inch,15000000,37
83,29,addcart,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,11
59,56,purchased,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,39
77,29,view,xe-dien,36-55,Tivi LG 55 inch,15000000,2
17,86,view,thiet-bi-ve-sinh,55+,Máy giặt Electrolux 9kg,8000000,21
6,94,addcart,may-loc-nuoc,36-55,Máy ảnh Canon EOS,25000000,46
41,48,view,tam-op-tuong,55+,Máy tính xách tay Dell,20000000,3
23,6,view,xe-dien,55+,Smartphone Xiaomi,7000000,7
44,84,addcart,may-loc-nuoc,36-55,Lò vi sóng Panasonic,5000000,6
20,49,purchased,xe-dien,18-35,Máy ảnh Canon EOS,25000000,20
22,59,addcart,may-loc-nuoc,3-17,Máy ảnh Canon EOS,25000000,51
63,4,addcart,tam-op-tuong,55+,Lò vi sóng Panasonic,5000000,30
70,35,addcart,may-loc-nuoc,3-17,Điều hòa Daikin 12000 BTU,12000000,14
24,76,purchased,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,31
1,16,view,may-loc-nuoc,55+,Lò vi sóng Panasonic,5000000,21
99,43,addcart,may-loc-nuoc,36-55,Máy tính xách tay Dell,20000000,57
94,28,purchased,xe-dien,55+,Loa bluetooth JBL,3000000,9
72,43,view,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,48
31,15,view,xe-dien,36-55,Tủ lạnh Samsung 300L,10000000,16
25,59,purchased,may-loc-nuoc,3-17,Máy giặt Electrolux 9kg,8000000,21
32,24,addcart,thiet-bi-ve-sinh,36-55,Smartphone Xiaomi,7000000,2
3,96,view,may-loc-nuoc,55+,Máy lọc không khí Sharp,6000000,54
10,20,purchased,thiet-bi-ve-sinh,18-35,Smartphone Xiaomi,7000000,20
54,69,purchased,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,3
1,12,addcart,thiet-bi-ve-sinh,55+,Máy ảnh Canon EOS,25000000,31
41,76,purchased,xe-dien,18-35,Điều hòa Daikin 12000 BTU,12000000,32
93,35,addcart,may-loc-nuoc,18-35,Điều hòa Daikin 12000 BTU,12000000,50
51,40,addcart,may-loc-nuoc,3-17,Máy giặt Electrolux 9kg,8000000,28
52,83,purchased,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,53
34,30,view,tam-op-tuong,18-35,Smartphone Xiaomi,7000000,36
59,17,addcart,may-loc-nuoc,18-35,Smartphone Xiaomi,7000000,47
49,48,addcart,thiet-bi-ve-sinh,36-55,Lò vi sóng Panasonic,5000000,58
17,9,view,xe-dien,55+,Tủ lạnh Samsung 300L,10000000,9
23,48,addcart,tam-op-tuong,18-35,Máy ảnh Canon EOS,25000000,8
64,76,addcart,may-loc-nuoc,3-17,Lò vi sóng Panasonic,5000000,4
42,56,purchased,tam-op-tuong,36-55,Máy giặt Electrolux 9kg,8000000,16
51,12,addcart,thiet-bi-ve-sinh,18-35,Lò vi sóng Panasonic,5000000,52
26,54,addcart,tam-op-tuong,18-35,Tivi LG 55 inch,15000000,40
24,87,purchased,thiet-bi-ve-sinh,36-55,Loa bluetooth JBL,3000000,11
27,15,purchased,tam-op-tuong,3-17,Điều hòa Daikin 12000 BTU,12000000,47
64,62,view,may-loc-nuoc,36-55,Máy giặt Electrolux 9kg,8000000,35
91,27,view,thiet-bi-ve-sinh,3-17,Tủ lạnh Samsung 300L,10000000,36
85,70,addcart,tam-op-tuong,3-17,Loa bluetooth JBL,3000000,46
99,30,addcart,xe-dien,18-35,Máy tính xách tay Dell,20000000,11
79,62,view,thiet-bi-ve-sinh,18-35,Máy lọc không khí Sharp,6000000,23
43,35,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,46
28,24,addcart,may-loc-nuoc,36-55,Máy lọc không khí Sharp,6000000,46
84,29,purchased,tam-op-tuong,36-55,Máy lọc không khí Sharp,6000000,28
52,69,view,may-loc-nuoc,55+,Smartphone Xiaomi,7000000,47
43,98,view,may-loc-nuoc,18-35,Loa bluetooth JBL,3000000,19
26,32,view,tam-op-tuong,3-17,Tivi LG 55 inch,15000000,9
41,40,purchased,xe-dien,36-55,Tivi LG 55 inch,15000000,5
80,45,purchased,may-loc-nuoc,3-17,Loa bluetooth JBL,3000000,53
57,69,view,tam-op-tuong,36-55,Tivi LG 55 inch,15000000,55
31,15,addcart,tam-op-tuong,18-35,Máy tính xách tay Dell,20000000,18
75,93,purchased,may-loc-nuoc,3-17,Tivi LG 55 inch,15000000,25
58,38,addcart,may-loc-nuoc,55+,Máy tính xách tay Dell,20000000,38
4,5,addcart,xe-dien,18-35,Máy giặt Electrolux 9kg,8000000,0
58,64,addcart,tam-op-tuong,3-17,Máy giặt Electrolux 9kg,8000000,33
88,6,purchased,may-loc-nuoc,55+,Máy ảnh Canon EOS,25000000,35
48,79,purchased,thiet-bi-ve-sinh,3-17,Điều hòa Daikin 12000 BTU,12000000,44
47,25,purchased,xe-dien,3-17,Máy ảnh Canon EOS,25000000,27
10,44,view,thiet-bi-ve-sinh,36-55,Loa bluetooth JBL,3000000,6
20,64,addcart,xe-dien,18-35,Loa bluetooth JBL,3000000,33
98,48,purchased,thiet-bi-ve-sinh,3-17,Lò vi sóng Panasonic,5000000,26
65,10,purchased,xe-dien,36-55,Smartphone Xiaomi,7000000,58
51,6,view,xe-dien,36-55,Máy ảnh Canon EOS,25000000,43
38,23,purchased,xe-dien,36-55,Điều hòa Daikin 12000 BTU,12000000,7
75,84,addcart,may-loc-nuoc,18-35,Máy tính xách tay Dell,20000000,1
37,52,purchased,thiet-bi-ve-sinh,3-17,Máy tính xách tay Dell,20000000,32
10,47,view,tam-op-tuong,55+,Máy tính xách tay Dell,20000000,38
58,55,addcart,thiet-bi-ve-sinh,36-55,Máy giặt Electrolux 9kg,8000000,11
78,33,view,tam-op-tuong,18-35,Máy lọc không khí Sharp,6000000,2
56,69,addcart,thiet-bi-ve-sinh,3-17,Loa bluetooth JBL,3000000,41
4,5,addcart,may-loc-nuoc,3-17,Smartphone Xiaomi,7000000,51
5,44,view,thiet-bi-ve-sinh,18-35,Máy giặt Electrolux 9kg,8000000,26
54,13,addcart,xe-dien,18-35,Smartphone Xiaomi,7000000,53
4,11,purchased,thiet-bi-ve-sinh,18-35,Máy ảnh Canon EOS,25000000,2
23,61,view,tam-op-tuong,18-35,Điều hòa Daikin 12000 BTU,12000000,37
56,32,purchased,may-loc-nuoc,3-17,Máy lọc không khí Sharp,6000000,35
27,29,addcart,tam-op-tuong,36-55,Smartphone Xiaomi,7000000,6
30,80,view,xe-dien,3-17,Máy giặt Electrolux 9kg,8000000,7
12,54,purchased,xe-dien,3-17,Máy ảnh Canon EOS,25000000,7
92,11,view,xe-dien,3-17,Máy tính xách tay Dell,20000000,1
41,8,addcart,thiet-bi-ve-sinh,36-55,Tivi LG 55 inch,15000000,38
